manu_sku,product_name,prod_page_url,updated_on,CASE,Price,Code
S-4728,Kraft Shipping Box 18x16x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.96, 2.75, 2.54, 2.31, 2.16]","['C', 'C', 'C', 'C', 'C']"
S-21546,Kraft Lightweight Shipping Box 18x16x12 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.5, 2.31, 2.16, 1.96, 1.81]","['C', 'C', 'C', 'C', 'C']"
S-4238,Kraft Shipping Box 18x16x14,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.99, 2.84, 2.68, 2.52, 2.4]","['C', 'C', 'C', 'C', 'C']"
S-20469,Kraft Lightweight Shipping Box 18x16x14 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.53, 2.35, 2.24, 2.1, 2.02]","['C', 'C', 'C', 'C', 'C']"
S-21538,Kraft Shipping Box 18x16x14 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[6.04, 5.61, 5.19, 4.89, 4.65]","['C', 'C', 'C', 'C', 'C']"
S-12600,Kraft Shipping Box 18x16x16,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.21, 3.07, 2.89, 2.75, 2.54]","['C', 'C', 'C', 'C', 'C']"
S-20479,Kraft Shipping Box 18x18x2,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.59, 2.43, 2.31, 2.14, 2.06]","['C', 'C', 'C', 'C', 'C']"
S-22170,Kraft Shipping Box 18x18x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.63, 2.44, 2.34, 2.16, 2.07]","['C', 'C', 'C', 'C', 'C']"
S-4541,Kraft Shipping Box 18x18x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.64, 2.46, 2.35, 2.17, 2.07]","['C', 'C', 'C', 'C', 'C']"
S-22586,Kraft Lightweight Shipping Box 18x18x4 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.2, 2.07, 1.97, 1.83, 1.71]","['C', 'C', 'C', 'C', 'C']"
S-21027,Kraft Shipping Box 18x18x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.72, 2.54, 2.48, 2.27, 2.08]","['C', 'C', 'C', 'C', 'C']"
S-4398,Kraft Shipping Box 18x18x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.96, 1.96, 1.96, 1.96, 1.96]","['C', 'C', 'C', 'C', 'C']"
S-20470,Kraft Lightweight Shipping Box 18x18x6 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.64, 1.64, 1.64, 1.64, 1.64]","['C', 'C', 'C', 'C', 'C']"
S-4793,"Kraft Shipping Box 18x18x6 (6,4,2)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.14, 2.89, 2.75, 2.59, 2.43]","['C', 'C', 'C', 'C', 'C']"
S-19773,Kraft Shipping Box 18x18x6 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.13, 4.82, 4.45, 4.21, 4.0]","['C', 'C', 'C', 'C', 'C']"
S-22661,Kraft Shipping Box 18x18x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.88, 2.72, 2.58, 2.43, 2.24]","['C', 'C', 'C', 'C', 'C']"
S-4239,Kraft Shipping Box 18x18x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.99, 2.84, 2.68, 2.52, 2.4]","['C', 'C', 'C', 'C', 'C']"
S-21556,Kraft Lightweight Shipping Box 18x18x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.52, 2.39, 2.24, 2.13, 2.02]","['C', 'C', 'C', 'C', 'C']"
S-14232,Kraft Shipping Box 18x18x8 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.55, 5.19, 4.82, 4.53, 4.34]","['C', 'C', 'C', 'C', 'C']"
S-4468,Kraft Shipping Box 18x18x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.17, 2.92, 2.76, 2.58, 2.44]","['C', 'C', 'C', 'C', 'C']"
S-21025,Kraft Lightweight Shipping Box 18x18x10 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.66, 2.46, 2.31, 2.16, 2.04]","['C', 'C', 'C', 'C', 'C']"
S-20410,Kraft Shipping Box 18x18x10 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.87, 5.49, 5.08, 4.76, 4.58]","['C', 'C', 'C', 'C', 'C']"
S-4399,Kraft Shipping Box 18x18x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.34, 2.34, 2.34, 2.34, 2.34]","['C', 'C', 'C', 'C', 'C']"
S-18355,Kraft Lightweight Shipping Box 18x18x12 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.96, 1.96, 1.96, 1.96, 1.96]","['C', 'C', 'C', 'C', 'C']"
S-4636,"Kraft Shipping Box 18x18x12 (12,10,8,6)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.75, 3.52, 3.32, 3.17, 2.93]","['C', 'C', 'C', 'C', 'C']"
S-4771,Kraft Shipping Box 18x18x12 (275 lb. Test),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.29, 3.93, 3.75, 3.56, 3.4]","['C', 'C', 'C', 'C', 'C']"
S-4968,Kraft Shipping Box 18x18x12 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.54, 4.54, 4.54, 4.54, 4.54]","['C', 'C', 'C', 'C', 'C']"
S-4729,Kraft Shipping Box 18x18x14,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.41, 3.14, 2.96, 2.75, 2.58]","['C', 'C', 'C', 'C', 'C']"
S-13314,Kraft Shipping Box 18x18x15,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.55, 3.2, 3.07, 2.83, 2.66]","['C', 'C', 'C', 'C', 'C']"
S-4456,Kraft Shipping Box 18x18x16 (3 Cubic FT),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.54, 2.54, 2.54, 2.54, 2.54]","['C', 'C', 'C', 'C', 'C']"
S-4831,Kraft Shipping Box 18x18x16,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.94, 3.63, 3.38]","['C', 'C', 'C']"
S-21026,Kraft Lightweight Shipping Box 18x18x16 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.14, 2.14, 2.14, 2.14, 2.14]","['C', 'C', 'C', 'C', 'C']"
S-18923,Kraft Shipping Box 18x18x16 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[6.85, 6.43, 5.96, 5.55, 5.19]","['C', 'C', 'C', 'C', 'C']"
S-4185,Kraft Shipping Box 18x18x18,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.7, 2.7, 2.7, 2.7, 2.7]","['C', 'C', 'C', 'C', 'C']"
S-18356,Kraft Lightweight Shipping Box 18x18x18 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.26, 2.26, 2.26, 2.26, 2.26]","['C', 'C', 'C', 'C', 'C']"
S-4371,"Kraft Shipping Box 18x18x18 (18,16,14,12,10)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.01, 3.01, 3.01, 3.01, 3.01]","['C', 'C', 'C', 'C', 'C']"
S-11262,White Shipping Box 18x18x18,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.91, 4.47, 4.29, 4.06, 3.85]","['C', 'C', 'C', 'C', 'C']"
S-4730,Kraft Shipping Box 18x18x18 (275 lb. Test),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.58, 5.0, 4.76, 4.39, 4.12]","['C', 'C', 'C', 'C', 'C']"
S-4731,Kraft Shipping Box 18x18x18 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.18, 5.18, 5.18, 5.18, 5.18]","['C', 'C', 'C', 'C', 'C']"
S-18979,"Kraft Shipping Box 18x18x18 (V3C, 350 lb. Test Weather Resistant)",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[15.93, 13.85, 11.96]","['C', 'C', 'C']"
S-15961,Kraft Shipping Box 18x18x18 (Box with Hand Holes),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[8.07, 7.4, 6.93]","['C', 'C', 'C']"
S-4637,Kraft Shipping Box 18x18x20,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.12, 3.79, 3.7, 3.33, 3.14]","['C', 'C', 'C', 'C', 'C']"
S-4338,Kraft Shipping Box 18x18x24 (4.5 Cubic FT),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.23, 3.23, 3.23, 3.23, 3.23]","['C', 'C', 'C', 'C', 'C']"
S-14346,Kraft Shipping Box 18x18x24 (Deluxe Moving Box),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.98, 4.58, 4.29]","['C', 'C', 'C']"
S-21557,Kraft Lightweight Shipping Box 18x18x24 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.72, 2.72, 2.72, 2.72, 2.72]","['C', 'C', 'C', 'C', 'C']"
S-11254,Kraft Shipping Box 18x18x24 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[8.68, 7.76, 7.36, 6.75, 6.43]","['C', 'C', 'C', 'C', 'C']"
S-4758,Kraft Shipping Box 18x18x28,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.94, 4.64, 4.41, 4.23, 3.88]","['C', 'C', 'C', 'C', 'C']"
S-4676,Kraft Shipping Box 18x18x28 (350 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[10.32, 9.86, 9.42, 8.97, 8.52]","['C', 'C', 'C', 'C', 'C']"
S-15045,Kraft Shipping Box 18x18x30,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[5.54, 5.12, 4.89, 4.62, 4.24]","['C', 'C', 'C', 'C', 'C']"
S-22662,Kraft Shipping Box 18x18x34,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[6.31, 5.65, 5.51, 5.12, 4.67]","['C', 'C', 'C', 'C', 'C']"
S-4638,Kraft Shipping Box 18x18x36,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[6.55, 5.87, 5.72, 5.32, 4.87]","['C', 'C', 'C', 'C', 'C']"
S-20428,Kraft Shipping Box 18x18x40-74 (Telescopic),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[13.85, 13.0, 12.31, 11.45, 10.62]","['C', 'C', 'C', 'C', 'C']"
S-11377,Kraft Shipping Box 18x18x48,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[7.39, 6.61, 6.47, 5.94, 5.49]","['C', 'C', 'C', 'C', 'C']"
S-13315,Kraft Shipping Box 18?1?2?x?12?1?2?x?7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.09, 1.92, 1.8, 1.73, 1.59]","['C', 'C', 'C', 'C', 'C']"
S-4759,Kraft Shipping Box 18?1?2?x?12?1?2?x?9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.16, 1.99, 1.84, 1.79, 1.66]","['C', 'C', 'C', 'C', 'C']"
S-4760,Kraft Shipping Box 18?1?2?x?12?1?2?x?12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.3, 2.19, 2.1, 2.08, 1.79]","['C', 'C', 'C', 'C', 'C']"
S-4696,Kraft Shipping Box 18?1?2?x?18?1?2?x?9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.17, 2.93, 2.76, 2.58, 2.46]","['C', 'C', 'C', 'C', 'C']"
S-16757,Kraft Shipping Box 19x6x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.19, 1.08, 1.04, 0.98, 0.85]","['C', 'C', 'C', 'C', 'C']"
S-4761,Kraft Shipping Box 19x12x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.83, 1.74, 1.66, 1.51, 1.42]","['C', 'C', 'C', 'C', 'C']"
S-4899,Kraft Shipping Box 19x12x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.84, 1.75, 1.67, 1.51, 1.44]","['C', 'C', 'C', 'C', 'C']"
S-19846,Kraft Shipping Box 19x12x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.09, 1.95, 1.81, 1.71, 1.58]","['C', 'C', 'C', 'C', 'C']"
S-23982,Kraft Shipping Box 19x13x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.94, 1.81, 1.71, 1.58, 1.47]","['C', 'C', 'C', 'C', 'C']"
S-20482,Kraft Shipping Box 19x13x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.16, 2.02, 1.9, 1.74, 1.62]","['C', 'C', 'C', 'C', 'C']"
S-22663,Kraft Shipping Box 19x13x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.39, 2.23, 2.08, 1.94, 1.79]","['C', 'C', 'C', 'C', 'C']"
S-22192,Kraft Shipping Box 19x13x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.59, 2.43, 2.27, 2.11, 1.95]","['C', 'C', 'C', 'C', 'C']"
S-22596,"Kraft Shipping Box 19x13x12 (12, 10, 8, 6)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.93, 2.77, 2.58, 2.4, 2.27]","['C', 'C', 'C', 'C', 'C']"
S-16760,Kraft Shipping Box 19x13x13,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.8, 2.54, 2.4, 2.19, 2.07]","['C', 'C', 'C', 'C', 'C']"
S-4860,Kraft Shipping Box 19x19x19,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.39, 4.0, 3.89, 3.54, 3.32]","['C', 'C', 'C', 'C', 'C']"
S-12601,Kraft Shipping Box 20x4x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.05, 1.0, 0.87, 0.8, 0.75]","['C', 'C', 'C', 'C', 'C']"
S-4498,Kraft Shipping Box 20x5x5,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.18, 1.08, 0.99, 0.9, 0.8]","['C', 'C', 'C', 'C', 'C']"
S-4639,Kraft Shipping Box 20x6x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.31, 1.19, 1.1, 1.04, 0.95]","['C', 'C', 'C', 'C', 'C']"
S-23983,Kraft Shipping Box 20x8x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.4, 1.3, 1.24, 1.1, 1.05]","['C', 'C', 'C', 'C', 'C']"
S-18362,Kraft Shipping Box 20x8x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.44, 1.33, 1.25, 1.1, 1.07]","['C', 'C', 'C', 'C', 'C']"
S-16758,Kraft Shipping Box 20x8x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.51, 1.4, 1.24, 1.14, 1.1]","['C', 'C', 'C', 'C', 'C']"
S-4499,Kraft Shipping Box 20x8x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.06, 1.06, 1.06, 1.06, 1.06]","['C', 'C', 'C', 'C', 'C']"
S-22193,Kraft Lightweight Shipping Box 20x8x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[0.91, 0.91, 0.91, 0.91, 0.91]","['C', 'C', 'C', 'C', 'C']"
S-4922,"Kraft Shipping Box 20x8x50 (FOL, Guitar Box)",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[10.29, 10.29, 10.29, 10.29, 10.29]","['C', 'C', 'C', 'C', 'C']"
S-14225,"Kraft Shipping Box 20x8x60 (FOL, Keyboard Box)",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[17.25, 15.8, 14.66, 13.55, 12.92]","['C', 'C', 'C', 'C', 'C']"
S-23986,Kraft Shipping Box 20x9x9,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.91, 1.73, 1.58, 1.46, 1.33]","['C', 'C', 'C', 'C', 'C']"
S-4840,Kraft Shipping Box 20x10x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.48, 1.42, 1.31, 1.18, 1.1]","['C', 'C', 'C', 'C', 'C']"
S-4640,Kraft Shipping Box 20x10x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.51, 1.46, 1.37, 1.24, 1.12]","['C', 'C', 'C', 'C', 'C']"
S-4469,Kraft Shipping Box 20x10x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.67, 1.58, 1.48, 1.37, 1.3]","['C', 'C', 'C', 'C', 'C']"
S-22650,Kraft Lightweight Shipping Box 20x10x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.39, 1.33, 1.25, 1.14, 1.1]","['C', 'C', 'C', 'C', 'C']"
S-4458,Kraft Shipping Box 20x10x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.06, 1.9, 1.79, 1.61, 1.51]","['C', 'C', 'C', 'C', 'C']"
S-21558,Kraft Lightweight Shipping Box 20x10x10 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.72, 1.58, 1.51, 1.36, 1.26]","['C', 'C', 'C', 'C', 'C']"
S-23961,Kraft Shipping Box 20x10x10 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.65, 3.39, 3.17, 2.96, 2.83]","['C', 'C', 'C', 'C', 'C']"
S-4900,Kraft Shipping Box 20x10x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.24, 2.09, 1.96, 1.79, 1.7]","['C', 'C', 'C', 'C', 'C']"
S-19079,Kraft Shipping Box 20x12x3,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.86, 1.75, 1.67, 1.51, 1.44]","['C', 'C', 'C', 'C', 'C']"
S-4945,Kraft Shipping Box 20x12x4,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.9, 1.79, 1.7, 1.53, 1.46]","['C', 'C', 'C', 'C', 'C']"
S-4349,Kraft Shipping Box 20x12x6,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.1, 1.95, 1.83, 1.74, 1.53]","['C', 'C', 'C', 'C', 'C']"
S-22194,Kraft Lightweight Shipping Box 20x12x6 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.75, 1.66, 1.53, 1.47, 1.29]","['C', 'C', 'C', 'C', 'C']"
S-21539,Kraft Shipping Box 20x12x6 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.52, 3.28, 3.05, 2.85, 2.72]","['C', 'C', 'C', 'C', 'C']"
S-22195,Kraft Shipping Box 20x12x7,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.13, 1.96, 1.86, 1.75, 1.56]","['C', 'C', 'C', 'C', 'C']"
S-4195,Kraft Shipping Box 20x12x8,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.16, 1.99, 1.9, 1.79, 1.59]","['C', 'C', 'C', 'C', 'C']"
S-22587,Kraft Lightweight Shipping Box 20x12x8 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.81, 1.69, 1.58, 1.51, 1.34]","['C', 'C', 'C', 'C', 'C']"
S-4203,Kraft Shipping Box 20x12x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.4, 2.19, 2.06, 1.9, 1.75]","['C', 'C', 'C', 'C', 'C']"
S-23293,Kraft Lightweight Shipping Box 20x12x10 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.01, 1.84, 1.72, 1.58, 1.47]","['C', 'C', 'C', 'C', 'C']"
S-4204,Kraft Shipping Box 20x12x12,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.79, 1.79, 1.79, 1.79, 1.79]","['C', 'C', 'C', 'C', 'C']"
S-19847,Kraft Lightweight Shipping Box 20x12x12 (32 ECT Lightweight),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[1.51, 1.51, 1.51, 1.51, 1.51]","['C', 'C', 'C', 'C', 'C']"
S-12602,"Kraft Shipping Box 20x12x12 (12,10,8,6)""",https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.85, 2.66, 2.52, 2.3, 2.17]","['C', 'C', 'C', 'C', 'C']"
S-12603,Kraft Shipping Box 20x12x12 (275 lb. Test DW),https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[4.87, 4.42, 4.0, 3.67, 3.4]","['C', 'C', 'C', 'C', 'C']"
S-19848,Kraft Shipping Box 20x12x16,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.02, 2.84, 2.68, 2.54, 2.39]","['C', 'C', 'C', 'C', 'C']"
S-21067,Kraft Shipping Box 20x12x20,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[3.52, 3.3, 3.13, 2.99, 2.8]","['C', 'C', 'C', 'C', 'C']"
S-4567,Kraft Shipping Box 20x13x10,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.54, 2.31, 2.19, 2.04, 1.84]","['C', 'C', 'C', 'C', 'C']"
S-23987,Kraft Shipping Box 20x13x13,https://www.uline.com/Product/GuidedNav?t=184360&dup=over,03-01-2025 16:46,"[25, 100, 250, 500, 1000]","[2.87, 2.63, 2.48, 2.31, 2.1]","['C', 'C', 'C', 'C', 'C']"
